"ID";"Gene.Title";"Gene.Symbol";"Entrez.Gene";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"11759616_at";"vasohibin 1";"VASH1";"22846";-0,753155729716762;6,83874464216792;-2,80920085518582;0,00911759326258238;"1.714e-02";-3,1343751691271
"11755929_a_at";"thimet oligopeptidase 1";"THOP1";"7064";0,430825252048241;9,13158326583091;2,80853345935433;0,00913216509440718;"1.716e-02";-3,13584865568241
"11735391_a_at";"tyrosine hydroxylase";"TH";"7054";-0,523869457135908;6,75094982827234;-2,8074873091414;0,00915505076316345;"1.719e-02";-3,13815798223776
"11759523_x_at";"alkB homolog 7";"ALKBH7";"84266";0,530260167976943;7,64233110367788;2,80756015266787;0,00915345548346471;"1.719e-02";-3,13799719865674
"11734923_a_at";"ATH1, acid trehalase-like 1 (yeast)";"ATHL1";"80162";-0,467394410330655;6,84623176850055;-2,80666013702982;0,00917318429127209;"1.722e-02";-3,13998359678439
"11759956_a_at";"ARP3 actin-related protein 3 homolog C (yeast)";"ACTR3C";"653857";0,523140469239916;6,75468218880876;2,80612372820326;0,00918496169627612;"1.724e-02";-3,14116732564004
"11725417_a_at";"lysophosphatidylcholine acyltransferase 2";"LPCAT2";"54947";0,852126061390478;6,80095684343765;2,80489618354544;0,00921196731916751;"1.729e-02";-3,14387577038827
"11742476_a_at";"glycine receptor alpha 4";"GLRA4";"441509";-0,544963255928995;5,88272111227654;-2,80444192134955;0,00922197990273012;"1.730e-02";-3,14487788875349
"11740131_at";"KAT8 regulatory NSL complex subunit 1 like";"KANSL1L";"151050";0,505596748383914;8,04501863465209;2,80431509116773;0,00922477725013792;"1.731e-02";-3,14515766494517
"11724349_at";"protein phosphatase 1, regulatory (inhibitor) subunit 14C";"PPP1R14C";"81706";0,843416842103937;7,33878485028375;2,80416768856165;0,0092280293441504;"1.731e-02";-3,14548281350717
"11751314_a_at";"solute carrier family 39 (zinc transporter), member 1";"SLC39A1";"27173";0,583328679682368;7,76642514095831;2,80412008220563;0,00922907989784243;"1.731e-02";-3,14558782418538
"11717090_a_at";"histone cluster 2, H2be";"HIST2H2BE";"8349";0,725576537674181;7,27599775812551;2,80291857570629;0,00925563148551579;"1.735e-02";-3,1482378030381
"11722126_a_at";"coiled-coil domain containing 174";"CCDC174";"51244";-0,510623036666276;8,74312727881526;-2,80193858953216;0,00927734104744642;"1.739e-02";-3,15039875414873
"11723386_s_at";"protein prenyltransferase alpha subunit repeat containing 1";"PTAR1";"375743";0,947050806824801;8,2180982045883;2,80194215338562;0,00927726201084088;"1.739e-02";-3,15039089629492
"11735031_a_at";"uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)";"UPRT";"139596";0,585926897954075;6,60939459993746;2,80158897004951;0,00928509774309774;"1.740e-02";-3,15116959538308
"11722793_a_at";"zinc finger, HIT-type containing 3";"ZNHIT3";"9326";0,809995182956573;8,70201748326906;2,80060841650498;0,0093068850116507;"1.744e-02";-3,15333124294529
"11751025_a_at";"polypeptide N-acetylgalactosaminyltransferase 11";"GALNT11";"63917";0,571996005866238;8,39303962343967;2,79948985856148;0,00933179743614852;"1.748e-02";-3,15579662391653
"11722942_a_at";"ataxin 1";"ATXN1";"6310";-0,674333204352058;9,18705268002532;-2,79878538840544;0,00934751955014682;"1.751e-02";-3,15734905256763
"11758540_s_at";"zinc finger protein 449";"ZNF449";"203523";0,863992615365255;5,9721223337943;2,79818035451523;0,00936104238907663;"1.753e-02";-3,15868218643518
"11735644_x_at";"TOR signaling pathway regulator";"TIPRL";"261726";0,506258986423752;9,10476338154482;2,79795917173558;0,00936599054205227;"1.753e-02";-3,15916950242448
"11755421_a_at";"LysM, putative peptidoglycan-binding, domain containing 4";"LYSMD4";"145748";0,602008569289799;8,44867812963234;2,79610897949365;0,00940747837942859;"1.761e-02";-3,16324507961576
"11737414_at";"kinesin family member 6";"KIF6";"221458";-0,596176542513267;6,12866458363704;-2,79292523260652;0,00947927454018532;"1.774e-02";-3,17025477041875
"11753695_s_at";"ubiquitin conjugating enzyme E2N";"UBE2N";"7334";0,42442836120529;10,9579922760706;2,7927737921962;0,00948270246744043;"1.774e-02";-3,17058809049806
"11720704_s_at";"tumor protein D52-like 1";"TPD52L1";"7164";1,20135509931675;9,22992229201861;2,79264022586263;0,00948572677473202;"1.774e-02";-3,17088206162354
"11739128_a_at";"cadherin 3, type 1, P-cadherin (placental)";"CDH3";"1001";0,584337555801697;7,44941017260277;2,79244117834128;0,00949023544016439;"1.775e-02";-3,1713201385757
"11758117_s_at";"leucine rich repeat (in FLII) interacting protein 2";"LRRFIP2";"9209";0,521107813696988;8,37227693187556;2,79214366806207;0,00949697816652118;"1.776e-02";-3,17197488727382
"11715190_s_at";"family with sequence similarity 221, member A";"FAM221A";"340277";0,515801490552088;6,23934699753779;2,79168857508088;0,00950730104829874;"1.777e-02";-3,17297636437785
"11738174_a_at";"patched domain containing 4";"PTCHD4";"442213";-0,78613289612774;8,27641288547496;-2,79173322462554;0,00950628779481551;"1.777e-02";-3,17287811256193
"11756127_a_at";"phosphoglucomutase 1";"PGM1";"5236";0,585623794339195;7,91627239374435;2,79143703524051;0,00951301126217363;"1.778e-02";-3,17352986462649
"11751570_a_at";"membrane-spanning 4-domains, subfamily A, member 4A";"MS4A4A";"51338";0,891855234039696;7,10529979456879;2,79127332424639;0,0095167294047584;"1.778e-02";-3,17389008754522
"11759367_a_at";"kinesin family member 18B";"KIF18B";"146909";-0,526654017433138;6,1948583123203;-2,79121645778953;0,00951802125443309;"1.778e-02";-3,17401521146592
"11740027_at";"hCG1657980";"LOC200726";"200726";0,791176001351694;5,72949338789818;2,79113325058684;0,00951991179095672;"1.778e-02";-3,174198290738
"11725645_a_at";"WD repeat domain 13";"WDR13";"64743";0,537228895715238;11,3376114166419;2,79081136194021;0,00952722869653891;"1.779e-02";-3,17490650846493
"11744134_at";"zinc finger, SWIM-type containing 6";"ZSWIM6";"57688";0,530917901509934;8,59945199009833;2,78907239226512;0,00956684914167171;"1.786e-02";-3,17873181280122
"11741738_x_at";"chromosome 3 open reading frame 33";"C3orf33";"285315";0,515762400658362;5,66935593129543;2,78859096868105;0,00957784520850754;"1.788e-02";-3,17979059682454
"11744608_a_at";"poly(ADP-ribose) polymerase family member 3";"PARP3";"10039";0,502082075663662;8,96629375962065;2,7885175879159;0,00957952232322669;"1.788e-02";-3,17995197275514
"11727516_at";"ribonucleoprotein, PTB-binding 2";"RAVER2";"55225";0,636609310008335;8,74405872904724;2,78596341414409;0,0096380703973326;"1.798e-02";-3,18556756554771
"11728557_s_at";"promyelocytic leukemia";"PML";"5371";-0,569944164163998;7,80485981637792;-2,78543288570039;0,00965027360171253;"1.800e-02";-3,18673363115356
"11750476_a_at";"CUB and Sushi multiple domains 3";"CSMD3";"114788";-0,556520495456626;8,86805033222081;-2,78549882828211;0,00964875600091745;"1.800e-02";-3,18658870040516
"11747664_a_at";"UBX domain protein 8";"UBXN8";"7993";0,511030840221765;7,35135030785572;2,78464985931088;0,00966831132650525;"1.803e-02";-3,1884544491226
"11740152_a_at";"RALBP1 associated Eps domain containing 1";"REPS1";"85021";0,524731115149572;7,41787701689332;2,78453909486945;0,00967086544582131;"1.803e-02";-3,18869784931973
"11740270_a_at";"zinc finger protein 786";"ZNF786";"136051";-0,436667878360204;6,64971872279903;-2,78433472292855;0,00967557972868249;"1.803e-02";-3,18914693420868
"11745794_s_at";"oxidation resistance 1";"OXR1";"55074";0,656247564820468;10,1571014327148;2,78291245055672;0,00970844746443959;"1.809e-02";-3,1922717238913
"11756212_x_at";"elongator acetyltransferase complex subunit 3";"ELP3";"55140";0,539795459739461;9,97862635088532;2,78227461237828;0,00972322155870857;"1.812e-02";-3,19367279729475
"11739860_a_at";"integrin alpha 6";"ITGA6";"3655";0,909009863987814;9,84587964366465;2,78145338897481;0,00974227451084004;"1.815e-02";-3,19547643612541
"11720808_a_at";"Rab9 effector protein with kelch motifs";"RABEPK";"10244";0,563158955834686;8,57593188557738;2,77944087068997;0,0097891149379425;"1.823e-02";-3,19989526654421
"11719217_a_at";"suppressor of cytokine signaling 3";"SOCS3";"9021";-0,533696886086955;6,48702051286425;-2,77844477303619;0,0098123769442406;"1.827e-02";-3,20208172417441
"11724108_s_at";"family with sequence similarity 58, member A";"FAM58A";"92002";0,799399972116502;10,3542805511301;2,77816763389637;0,00981885825249536;"1.828e-02";-3,20268997491517
"11761946_at";"killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1";"KIR2DL1";"3802";-0,544556432127631;7,0975339336673;-2,77744260315336;0,00983583321934264;"1.831e-02";-3,20428107826013
"11738846_a_at";"G elongation factor, mitochondrial 2";"GFM2";"84340";0,676075201161082;7,58709234156611;2,7773438150328;0,00983814825685462;"1.831e-02";-3,20449785440216
"11719080_a_at";"cell division cycle 5-like";"CDC5L";"988";0,465059214622386;7,82049677109813;2,77677535283379;0,00985147977355354;"1.833e-02";-3,20574517996917
"11722522_a_at";"sushi domain containing 1";"SUSD1";"64420";0,756270530089495;8,32143977916402;2,77651005767552;0,0098577072613886;"1.834e-02";-3,20632724552912
"11739238_at";"small nuclear RNA activating complex polypeptide 3";"SNAPC3";"6619";-0,596955571390364;10,0629487554367;-2,77631172620544;0,00986236527472038;"1.834e-02";-3,20676237087203
"11731825_at";"G protein-coupled receptor 83";"GPR83";"10888";0,632183002786366;7,08921277765179;2,77600407143334;0,00986959495157305;"1.835e-02";-3,20743731023182
"11753808_s_at";"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated";"LSM3";"27258";0,872384241862479;10,8800726525828;2,77428277099935;0,00991013637322983;"1.842e-02";-3,21121277931814
"11756662_a_at";"Era-like 12S mitochondrial rRNA chaperone 1";"ERAL1";"26284";0,472388643704081;8,80692167563195;2,77420237808017;0,00991203367309811;"1.842e-02";-3,21138908035256
"11727410_a_at";"mitochondrial ribosomal protein L19";"MRPL19";"9801";0,553430038568544;8,94987896477668;2,77406983874848;0,00991516239159138;"1.843e-02";-3,21167973194862
"11734707_at";"small integral membrane protein 15";"SMIM15";"643155";0,637086627520054;9,71908231588906;2,77229996946035;0,00995703095635068;"1.850e-02";-3,21556023073835
"11719227_x_at";"potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4";"KCNN4";"3783";-0,561510191670186;6,26667991573328;-2,76944909647268;0,0100248217832919;"1.862e-02";-3,22180801214054
"11732862_a_at";"chromosome 2 open reading frame 74";"C2orf74";"339804";1,09612606335902;8,9611363747779;2,76919654089474;0,0100308481714805;"1.863e-02";-3,22236132591496
"11761996_a_at";"diacylglycerol kinase, zeta";"DGKZ";"8525";-0,71666276693473;7,30972187651347;-2,76751583721146;0,0100710393291783;"1.870e-02";-3,22604280586339
"11757641_x_at";"prefoldin subunit 5";"PFDN5";"5204";1,08507727330587;11,2021098053088;2,76709804909413;0,0100810534834072;"1.872e-02";-3,22695775502954
"11739530_at";"plasminogen-like B2";"PLGLB2";"5342";-0,736704038656591;6,0925358821816;-2,76651236403054;0,0100951077948625;"1.874e-02";-3,22824026800844
"11746696_x_at";"dedicator of cytokinesis 8";"DOCK8";"81704";-0,858584135145701;6,10024070014284;-2,76549381768881;0,0101195930751532;"1.878e-02";-3,23047029034772
"11754922_x_at";"zinc finger protein 426";"ZNF426";"79088";-0,441271495676268;5,75529315690216;-2,76465131325654;0,0101398885762298;"1.881e-02";-3,23231454242681
"11761244_a_at";"chordin";"CHRD";"8646";-0,605331498967359;5,2907015080051;-2,76156965011162;0,0102144505920669;"1.895e-02";-3,23905770514952
"11716913_a_at";"microtubule associated tumor suppressor 1";"MTUS1";"57509";0,788556740777628;8,24569354739503;2,76134763610945;0,0102198421535601;"1.895e-02";-3,23954334674067
"11735827_at";"visual system homeobox 1";"VSX1";"30813";-0,42836444229004;6,06498045197384;-2,76112595667975;0,0102252282580165;"1.896e-02";-3,24002823501759
"11755070_a_at";"caspase recruitment domain family, member 8";"CARD8";"22900";0,953006692988478;5,83496216076804;2,76099437848348;0,0102284264506269;"1.896e-02";-3,24031603112364
"11762205_at";"zinc finger protein 718";"ZNF718";"255403";-0,682561598828493;4,75198951771888;-2,76079439928326;0,0102332890254829;"1.897e-02";-3,24075342373872
"11750418_at";"pleckstrin homology domain containing, family D (with coiled-coil domains) member 1";"PLEKHD1";"400224";-0,464942397670912;7,15005552718917;-2,75994613081849;0,0102539391725073;"1.900e-02";-3,24260855441699
"11755158_a_at";"catsper channel auxiliary subunit gamma";"CATSPERG";"57828";-0,567442782630668;6,58611517620005;-2,75903887784238;0,0102760685588552;"1.904e-02";-3,24459233418532
"11721288_a_at";"WW domain containing oxidoreductase";"WWOX";"51741";0,521434082362735;8,19388144472337;2,75858164160617;0,0102872382973384;"1.906e-02";-3,24559198077167
"11736754_a_at";"protocadherin beta 13";"PCDHB13";"56123";-0,730642255321193;7,72349010967352;-2,7582548364035;0,0102952287493012;"1.907e-02";-3,24630641256062
"11725622_s_at";"jumonji domain containing 4";"JMJD4";"65094";0,582093181144884;8,39821611661421;2,75781251946716;0,0103060527727894;"1.908e-02";-3,2472732912241
"11758693_s_at";"proteasome activator subunit 2";"PSME2";"5721";0,705790653600086;9,67965756143048;2,75744250281526;0,0103151157335497;"1.910e-02";-3,2480820600225
"11743732_a_at";"regulator of calcineurin 1";"RCAN1";"1827";0,610534569714055;9,44339435712125;2,75724018793926;0,0103200742754472;"1.910e-02";-3,24852424712038
"11757666_x_at";"small nuclear ribonucleoprotein D2 polypeptide";"SNRPD2";"6633";1,20290185299596;10,5729427576853;2,75714491061381;0,0103224102060122;"1.910e-02";-3,24873248266983
"11761415_at";"collagen triple helix repeat containing 1";"CTHRC1";"115908";-0,670497866838995;4,84656105165375;-2,75721534352918;0,0103206833422528;"1.910e-02";-3,24857854677485
"11744699_a_at";"tyrosyl-DNA phosphodiesterase 1";"TDP1";"55775";0,547085794682337;7,62616037985439;2,75570810892987;0,0103576967967091;"1.916e-02";-3,25187223598668
"11743504_at";"BRCA2 and CDKN1A interacting protein";"BCCIP";"56647";0,60682336864315;5,88593746918613;2,75552644004791;0,0103621664857848;"1.917e-02";-3,25226916133472
"11752977_x_at";"synergin, gamma";"SYNRG";"11276";-0,44260178371131;7,19308532116068;-2,75505772398939;0,0103737069069739;"1.918e-02";-3,25329318457823
"11746365_a_at";"erythrocyte membrane protein band 4.1";"EPB41";"2035";-0,772135636907986;7,21580291161772;-2,75289631502365;0,0104270800695885;"1.928e-02";-3,25801405807041
"11742306_at";"sulfotransferase family 1C member 3";"SULT1C3";"442038";-0,601134268012126;6,834989540436;-2,75266940417162;0,010432698270571;"1.928e-02";-3,25850954996876
"11752340_x_at";"lamin A/C";"LMNA";"4000";-0,465156448277017;7,48129901014315;-2,75235664095351;0,0104404467939157;"1.930e-02";-3,25919247561096
"11720882_at";"bolA family member 1";"BOLA1";"51027";1,01679051592013;8,4984688755829;2,75009953920145;0,0104965255963383;"1.939e-02";-3,2641196358342
"11716981_x_at";"migration and invasion enhancer 1";"MIEN1";"84299";0,914386958929352;10,4248324622541;2,74993040546247;0,0105007391790065;"1.940e-02";-3,26448875770761
"11717490_a_at";"tudor domain containing 3";"TDRD3";"81550";0,659645964189944;7,18985757099683;2,74982633412516;0,0105033326690947;"1.940e-02";-3,26471587945513
"11747604_a_at";"WD repeat domain 97";"WDR97";"340390";-0,974874092206527;7,57999625096025;-2,74949819558623;0,0105115139220612;"1.941e-02";-3,26543196667805
"11742726_a_at";"transmembrane protein 87A";"TMEM87A";"25963";0,554736779709716;8,52030120640181;2,74913978116061;0,0105204568600638;"1.942e-02";-3,26621407000831
"11732750_a_at";"multiple EGF-like-domains 11";"MEGF11";"84465";-0,507954306106543;6,14666761398958;-2,74904266086095;0,0105228813764236;"1.942e-02";-3,26642598844324
"11744041_s_at";"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B";"MGAT4B";"11282";0,946528735500262;6,50341568507018;2,7488274211519;0,0105282565019418;"1.943e-02";-3,26689563100907
"11756956_a_at";"sperm flagellar 1";"SPEF1";"25876";0,65642774278087;9,12360198128429;2,74854548807716;0,0105353010436413;"1.944e-02";-3,26751076443147
"11720380_a_at";"IMP (inosine 5'-monophosphate) dehydrogenase 1";"IMPDH1";"3614";0,463382097126036;8,90677304081964;2,74668398355077;0,0105819248583953;"1.952e-02";-3,27157139543207
"11733733_a_at";"diphthamide biosynthesis 5";"DPH5";"51611";0,648605798555167;6,46070777593052;2,746652735626;0,0105827091541847;"1.952e-02";-3,27163954571548
"11736516_a_at";"serine active site containing 1";"SERAC1";"84947";0,771725650417351;5,92214144422965;2,74493768290295;0,0106258392793109;"1.959e-02";-3,27537933699249
"11752525_a_at";"ubiquitin specific peptidase 28";"USP28";"57646";-0,561812952603692;8,26973192719955;-2,7448890524319;0,0106270646402452;"1.959e-02";-3,275485360206
"11762877_at";"transmembrane protein 9";"TMEM9";"252839";-0,530214410307096;5,45449422887619;-2,74435309677566;0,010640578113493;"1.961e-02";-3,27665377130795
"11716402_at";"eukaryotic translation initiation factor 4E binding protein 2";"EIF4EBP2";"1979";-0,51256356283489;10,3901089617207;-2,74335742774755;0,0106657255307815;"1.966e-02";-3,2788240451064
"11729607_at";"phosphoglucomutase 2";"PGM2";"55276";0,482768360505546;5,55238400166739;2,74230161244625;0,0106924529861904;"1.970e-02";-3,28112494270652
"11738069_a_at";"hyaluronan synthase 3";"HAS3";"3038";-0,544728089964566;5,77754287007425;-2,74234625026893;0,0106913217296829;"1.970e-02";-3,28102767518221
"11716020_s_at";"RAD23 homolog A, nucleotide excision repair protein";"RAD23A";"5886";0,465390659890252;8,09572476644914;2,74086824239546;0,0107288386697773;"1.976e-02";-3,28424784307272
"11735479_x_at";"coiled-coil domain containing 125";"CCDC125";"202243";-0,670050475354935;6,0613485832744;-2,74066396681064;0,0107340335968638;"1.977e-02";-3,28469282681612
"11747449_s_at";"D-2-hydroxyglutarate dehydrogenase";"D2HGDH";"728294";-0,607615770066026;6,30966388708745;-2,73968434402242;0,0107589791799628;"1.981e-02";-3,28682653188409
"11722855_at";"platelet derived growth factor D";"PDGFD";"80310";0,536729146825318;4,96090687300062;2,73932415035775;0,0107681649951879;"1.982e-02";-3,28761095883894
"11743957_a_at";"serpin peptidase inhibitor, clade B (ovalbumin), member 6";"SERPINB6";"5269";0,529782471568168;9,59292481009341;2,738948782744;0,0107777456139521;"1.984e-02";-3,28842837043314
"11740580_at";"N-acylsphingosine amidohydrolase (acid ceramidase) 1";"ASAH1";"427";0,838480438113967;7,04369620100791;2,73874111689656;0,0107830493670067;"1.984e-02";-3,28888056292688
"11755428_a_at";"polymerase (DNA directed) kappa";"POLK";"51426";-0,528874485084678;8,07637538064798;-2,73878539485069;0,0107819183096394;"1.984e-02";-3,2887841492587
"11748248_a_at";"cytoskeleton associated protein 2";"CKAP2";"26586";0,710129895831101;7,50236533713443;2,73861943255305;0,0107861583039004;"1.984e-02";-3,28914552178273
"11727646_a_at";"DnaJ (Hsp40) homolog, subfamily C , member 25";"DNAJC25";"548645";0,774608132984319;6,89129488021527;2,73853127856127;0,0107884110927053;"1.984e-02";-3,28933746663004
"11743681_at";"S100 calcium binding protein A16";"S100A16";"140576";0,691586470017857;8,98223695216595;2,73774133364046;0,0108086179703726;"1.987e-02";-3,29105732435804
"11717462_s_at";"NOP2/Sun RNA methyltransferase family, member 2";"NSUN2";"54888";0,828929664675641;8,62370476451174;2,73759155974917;0,0108124532057403;"1.988e-02";-3,29138337895494
"11720523_at";"ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)";"RRP9";"9136";0,524719563172576;8,11164800882055;2,73725017288747;0,0108211998157072;"1.989e-02";-3,29212653381258
"11718296_a_at";"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B";"SEMA4B";"10509";-0,567962446042159;10,1829215669175;-2,73515087393674;0,0108751316667888;"1.998e-02";-3,29669529984182
"11720789_at";"anti-silencing function 1A histone chaperone";"ASF1A";"25842";0,760751402875222;8,25046794331106;2,73399235815669;0,010905002291923;"2.004e-02";-3,29921577502271
"11726319_at";"WW domain containing E3 ubiquitin protein ligase 1";"WWP1";"11059";0,550428633534304;8,99387936826482;2,7335893033087;0,0109154125027468;"2.005e-02";-3,30009252437262
"11744170_s_at";"N-acetyltransferase 14 (GCN5-related, putative)";"NAT14";"57106";0,56915764372078;10,4476308763227;2,73179824092112;0,0109617854081582;"2.013e-02";-3,3039876793773
"11715659_s_at";"ERBB receptor feedback inhibitor 1";"ERRFI1";"54206";0,496703685516103;9,60870937656631;2,73168474635894;0,0109647301453576;"2.013e-02";-3,30423445632705
"11729298_a_at";"SDE2 telomere maintenance homolog (S. pombe)";"SDE2";"163859";0,46431265910724;6,08536968306269;2,73153198500261;0,0109686948728128;"2.014e-02";-3,30456660400861
"11729736_a_at";"janus kinase and microtubule interacting protein 2";"JAKMIP2";"9832";0,679590907068085;7,6172074577916;2,73074449433039;0,0109891545368944;"2.017e-02";-3,30627867351067
"11762070_a_at";"solute carrier organic anion transporter family, member 2B1";"SLCO2B1";"11309";-0,664493763836869;7,25510839648724;-2,73046527798983;0,0109964174017842;"2.018e-02";-3,30688564658424
"11740509_a_at";"Rho GTPase activating protein 26";"ARHGAP26";"23092";-0,693022912321073;9,89867677624044;-2,7299041431283;0,0110110270369152;"2.020e-02";-3,30810536197728
"11733252_a_at";"uveal autoantigen with coiled-coil domains and ankyrin repeats";"UACA";"55075";0,659568050245578;5,79311955805711;2,72940752954207;0,0110239719872666;"2.022e-02";-3,30918471331074
"11763684_x_at";"immunoglobulin kappa variable 1-5";"IGKV1-5";"28299";-0,562920842490064;8,46034461922374;-2,72937739648929;0,0110247579079135;"2.022e-02";-3,30925020164536
"11760197_at";"eukaryotic translation initiation factor 4E family member 2";"EIF4E2";"9470";-0,614456258174444;6,64547114457907;-2,72926732715162;0,0110276291477377;"2.022e-02";-3,30948941252723
"11750047_a_at";"hemopexin";"HPX";"3263";-0,645577811580391;5,28290808358093;-2,72885076253145;0,0110385018934732;"2.024e-02";-3,31039467295564
"11715162_s_at";"histone cluster 1, H2ak";"HIST1H2AK";"8330";-0,411341155106379;6,97754208365713;-2,72854197779558;0,0110465679656473;"2.025e-02";-3,31106566088652
"11725274_s_at";"regulator of G-protein signaling 20";"RGS20";"8601";0,728692761217621;8,43170721211556;2,72814183761526;0,0110570286463615;"2.026e-02";-3,31193510065123
"11732715_a_at";"solute carrier family 45, member 2";"SLC45A2";"51151";-0,672995774330316;5,79077942271717;-2,7275312111971;0,0110730098779505;"2.029e-02";-3,31326175543484
"11744702_a_at";"potassium channel, calcium activated large conductance subfamily M alpha, member 1";"KCNMA1";"3778";-0,568999573977856;8,32435642028491;-2,72754696555717;0,0110725972849081;"2.029e-02";-3,31322752939793
"11719315_a_at";"progesterone immunomodulatory binding factor 1";"PIBF1";"10464";0,627208589754989;6,26309189306029;2,72625448285013;0,0111064942532715;"2.034e-02";-3,31603505487505
"11731938_a_at";"formimidoyltransferase cyclodeaminase";"FTCD";"10841";-0,84004722868468;8,25056800428535;-2,72597019953962;0,011113962980219;"2.034e-02";-3,31665247395535
"11755312_a_at";"F-box protein 25";"FBXO25";"26260";0,420594717791351;9,20597605632729;2,72590888135425;0,011115574556622;"2.034e-02";-3,31678564277942
"11757054_x_at";"transmembrane protein 43";"TMEM43";"79188";0,675362532435754;8,4106770857674;2,72593958642899;0,0111147675325239;"2.034e-02";-3,31671895871469
"11761147_at";"thymidine phosphorylase";"TYMP";"1890";-0,904010865197442;6,51395139454191;-2,72591613040855;0,0111153840241553;"2.034e-02";-3,31676989960843
"11746969_a_at";"mbt domain containing 1";"MBTD1";"54799";-0,588832388172769;7,39115684127028;-2,725766859481;0,0111193080444645;"2.035e-02";-3,31709407478552
"11728940_a_at";"Kv channel interacting protein 1";"KCNIP1";"30820";0,547659200996879;9,45642896133146;2,72541191518786;0,0111286440041147;"2.036e-02";-3,31786487571973
"11731632_s_at";"microtubule-associated protein 1 light chain 3 beta";"MAP1LC3B";"81631";0,829248324069987;8,0861104551355;2,72527141026206;0,0111323416798353;"2.036e-02";-3,31816998223415
"11761596_x_at";"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1";"HERPUD1";"9709";-1,09043453203271;5,87318559979371;-2,7251544095857;0,0111354216719411;"2.036e-02";-3,31842404253771
"11761015_at";"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa";"NDUFB9";"4715";-0,608008330656563;6,3890248552004;-2,72423577396879;0,0111596321344242;"2.040e-02";-3,32041859513995
"11721387_at";"lactamase, beta";"LACTB";"114294";0,479904147554619;7,44656612983747;2,72412383324403;0,0111625856813307;"2.041e-02";-3,32066161642541
"11748200_a_at";"Fanconi anemia complementation group L";"FANCL";"55120";0,728753906048323;7,00535820046517;2,7235033788842;0,0111789696119333;"2.043e-02";-3,32200851013393
"11763454_x_at";"methyltransferase like 12";"METTL12";"751071";-0,491348073274577;5,97760920951691;-2,72277333341578;0,0111982763119623;"2.046e-02";-3,32359308602007
"11736378_at";"male-specific lethal 2 homolog (Drosophila)";"MSL2";"55167";0,495254472247264;6,07998682302562;2,72263932366263;0,0112018237126463;"2.047e-02";-3,3238839305576
"11747121_a_at";"major facilitator superfamily domain containing 9";"MFSD9";"84804";-0,445026269580921;6,30824913510913;-2,7218559024137;0,0112225829126886;"2.050e-02";-3,32558404759128
"11727339_a_at";"zinc finger and BTB domain containing 2";"ZBTB2";"57621";0,671903100534332;5,83406906831388;2,71993276390022;0,0112736955127329;"2.059e-02";-3,32975632226482
"11732144_a_at";"Bardet-Biedl syndrome 2";"BBS2";"583";0,853728808642144;8,7160430292342;2,71990440256687;0,0112744509218561;"2.059e-02";-3,3298178401719
"11740917_at";"WD repeat and FYVE domain containing 3";"WDFY3";"23001";-0,519529696423206;6,43479477037507;-2,71968336776359;0,0112803398487962;"2.059e-02";-3,3302972692715
"11736228_a_at";"phosphatidylinositol glycan anchor biosynthesis class C";"PIGC";"5279";0,612888803099148;8,20762845140575;2,7191207974625;0,0112953411557348;"2.061e-02";-3,33151739729236
"11757946_s_at";"copine III";"CPNE3";"8895";0,79442254559468;7,00234314334611;2,7190882681746;0,0112962091421716;"2.061e-02";-3,33158794395459
"11753163_a_at";"cell division cycle 73";"CDC73";"79577";-0,447635869966332;9,73502198804293;-2,71852284858972;0,0113113063530008;"2.064e-02";-3,33281410055727
"11734189_a_at";"t-SNARE domain containing 1";"TSNARE1";"203062";-0,514039118133364;6,81236932263901;-2,7178551293939;0,011329159407033;"2.066e-02";-3,33426191739679
"11758164_s_at";"flap structure-specific endonuclease 1";"FEN1";"2237";0,438807195422372;9,24056482945385;2,71786357311397;0,0113289334794094;"2.066e-02";-3,33424361010951
"11755044_x_at";"gamma-secretase activating protein";"GSAP";"54103";0,58088676673263;5,60286431187821;2,71708054426666;0,0113499028598797;"2.070e-02";-3,33594120144699
"11747774_a_at";"solute carrier family 11 (proton-coupled divalent metal ion transporter), member 1";"SLC11A1";"6556";-1,04679705198326;5,80188063516063;-2,71614013577318;0,011375134914298;"2.074e-02";-3,33797962536617
"11731149_a_at";"apolipoprotein O-like";"APOOL";"139322";-0,491409123580976;9,72305117692637;-2,71527793182755;0,011398314846559;"2.078e-02";-3,33984818486308
"11757972_s_at";"myosin regulatory light chain interacting protein";"MYLIP";"29116";0,59288065389393;9,59778371520985;2,71304021797811;0,011458681357601;"2.088e-02";-3,34469617762488
"11737779_a_at";"KIT ligand";"KITLG";"4254";0,771961589912733;6,57084143910675;2,71289345585434;0,0114626509887404;"2.089e-02";-3,34501405819665
